""	"x"
"6328"	"E"
"6329"	"B"
"6330"	"D"
"6331"	"E"
"6332"	"E"
"6333"	"C"
"6334"	"C"
"6335"	"A"
"6336"	"E"
"6337"	"E"
"6338"	"B"
"6339"	"E"
"6340"	"B"
"6341"	"A"
"6342"	"A"
"6343"	"D"
"6344"	"E"
"6345"	"B"
"6346"	"A"
"6347"	"E"
"6348"	"A"
"6349"	"E"
"6350"	"D"
"6351"	"A"
"6352"	"A"
"6353"	"A"
"6354"	"E"
"6355"	"A"
"6356"	"F"
"6357"	"C"
"6358"	"B"
"6359"	"B"
"6360"	"E"
"6361"	"A"
"6362"	"E"
"6363"	"A"
"6364"	"F"
"6365"	"E"
"6366"	"A"
"6367"	"B"
"6368"	"B"
"6369"	"A"
"6370"	"A"
"6371"	"E"
"6372"	"B"
"6373"	"E"
"6374"	"C"
"6375"	"C"
"6376"	"C"
"6377"	"B"
"6378"	"E"
"6379"	"A"
"6380"	"B"
"6381"	"B"
"6382"	"A"
"6383"	"F"
"6384"	"A"
"6385"	"E"
"6386"	"D"
"6387"	"B"
"6388"	"A"
"6389"	"E"
"6390"	"C"
"6391"	"E"
"6392"	"C"
"6393"	"C"
"6394"	"D"
"6395"	"A"
"6396"	"C"
"6397"	"A"
"6398"	"B"
"6399"	"E"
"6400"	"B"
"6401"	"A"
"6402"	"A"
"6403"	"D"
"6404"	"E"
"6405"	"A"
"6406"	"E"
"6407"	"A"
"6408"	"D"
"6409"	"A"
"6410"	"A"
"6411"	"C"
"6412"	"B"
"6413"	"E"
"6414"	"D"
"6415"	"A"
"6416"	"B"
"6417"	"F"
"6418"	"A"
"6419"	"E"
"6420"	"D"
"6421"	"B"
"6422"	"A"
"6423"	"D"
"6424"	"A"
"6425"	"A"
"6426"	"A"
"6427"	"A"
"6428"	"E"
"6429"	"A"
"6430"	"E"
"6431"	"E"
"6432"	"C"
"6433"	"E"
"6434"	"B"
"6435"	"E"
"6436"	"E"
"6437"	"A"
"6438"	"E"
"6439"	"D"
"6440"	"A"
"6441"	"E"
"6442"	"A"
"6443"	"C"
"6444"	"E"
"6445"	"F"
"6446"	"E"
"6447"	"C"
"6448"	"D"
"6449"	"A"
"6450"	"D"
"6451"	"A"
"6452"	"A"
"6453"	"A"
"6454"	"D"
"6455"	"A"
"6456"	"C"
"6457"	"A"
"6458"	"E"
"6459"	"D"
"6460"	"C"
"6461"	"C"
"6462"	"C"
"6463"	"C"
"6464"	"A"
"6465"	"B"
"6466"	"B"
"6467"	"F"
"6468"	"F"
"6469"	"A"
"6470"	"E"
"6471"	"A"
"6472"	"D"
"6473"	"D"
"6474"	"D"
"6475"	"F"
"6476"	"E"
"6477"	"B"
"6478"	"A"
"6479"	"B"
"6480"	"E"
"6481"	"A"
"6482"	"B"
"6483"	"E"
"6484"	"D"
"6485"	"A"
"6486"	"D"
"6487"	"E"
"6488"	"B"
"6489"	"A"
"6490"	"E"
"6491"	"E"
"6492"	"C"
"6493"	"A"
"6494"	"A"
"6495"	"A"
"6496"	"D"
"6497"	"A"
"6498"	"F"
"6499"	"E"
"6500"	"C"
"6501"	"C"
"6502"	"B"
"6503"	"F"
"6504"	"B"
"6505"	"D"
"6506"	"C"
"6507"	"C"
"6508"	"E"
"6509"	"D"
"6510"	"D"
"6511"	"A"
"6512"	"A"
"6513"	"D"
"6514"	"B"
"6515"	"D"
"6516"	"E"
"6517"	"D"
"6518"	"D"
"6519"	"C"
"6520"	"D"
"6521"	"E"
"6522"	"A"
"6523"	"A"
"6524"	"A"
"6525"	"E"
"6526"	"D"
"6527"	"A"
"6528"	"A"
"6529"	"B"
"6530"	"B"
"6531"	"D"
"6532"	"A"
"6533"	"A"
"6534"	"A"
"6535"	"A"
"6536"	"E"
"6537"	"D"
"6538"	"D"
"6539"	"A"
"6540"	"A"
"6541"	"B"
"6542"	"D"
"6543"	"D"
"6544"	"E"
"6545"	"A"
"6546"	"D"
"6547"	"B"
"6548"	"D"
"6549"	"D"
"6550"	"F"
"6551"	"A"
"6552"	"F"
"6553"	"B"
"6554"	"C"
"6555"	"F"
"6556"	"A"
"6557"	"E"
"6558"	"E"
"6559"	"A"
"6560"	"C"
"6561"	"B"
"6562"	"A"
"6563"	"E"
"6564"	"D"
"6565"	"E"
"6566"	"A"
"6567"	"A"
"6568"	"C"
"6569"	"A"
"6570"	"E"
"6571"	"C"
"6572"	"E"
"6573"	"C"
"6574"	"A"
"6575"	"D"
"6576"	"D"
"6577"	"F"
"6578"	"F"
"6579"	"A"
"6580"	"F"
"6581"	"A"
"6582"	"D"
"6583"	"B"
"6584"	"D"
"6585"	"E"
"6586"	"A"
"6587"	"D"
"6588"	"E"
"6589"	"B"
"6590"	"A"
"6591"	"A"
"6592"	"D"
"6593"	"F"
"6594"	"A"
"6595"	"B"
"6596"	"A"
"6597"	"A"
"6598"	"A"
"6599"	"A"
"6600"	"E"
"6601"	"D"
"6602"	"A"
"6603"	"A"
"6604"	"B"
"6605"	"A"
"6606"	"E"
"6607"	"A"
"6608"	"C"
"6609"	"A"
"6610"	"B"
"6611"	"B"
"6612"	"D"
"6613"	"E"
"6614"	"A"
"6615"	"F"
"6616"	"E"
"6617"	"D"
"6618"	"E"
"6619"	"A"
"6620"	"E"
"6621"	"A"
"6622"	"A"
"6623"	"C"
"6624"	"C"
"6625"	"B"
"6626"	"E"
"6627"	"E"
"6628"	"B"
"6629"	"A"
"6630"	"A"
"6631"	"B"
"6632"	"D"
"6633"	"E"
"6634"	"F"
"6635"	"E"
"6636"	"A"
"6637"	"C"
"6638"	"A"
"6639"	"B"
"6640"	"B"
"6641"	"D"
"6642"	"E"
"6643"	"E"
"6644"	"A"
"6645"	"B"
"6646"	"D"
"6647"	"A"
"6648"	"B"
"6649"	"D"
"6650"	"A"
"6651"	"B"
"6652"	"A"
"6653"	"C"
"6654"	"C"
"6655"	"E"
"6656"	"B"
"6657"	"E"
"6658"	"A"
"6659"	"C"
"6660"	"B"
"6661"	"E"
"6662"	"D"
"6663"	"A"
"6664"	"B"
"6665"	"E"
"6666"	"B"
"6667"	"B"
"6668"	"A"
"6669"	"B"
"6670"	"B"
"6671"	"A"
"6672"	"D"
"6673"	"A"
"6674"	"D"
"6675"	"A"
"6676"	"D"
"6677"	"D"
"6678"	"A"
"6679"	"C"
"6680"	"C"
"6681"	"E"
"6682"	"E"
"6683"	"B"
"6684"	"E"
"6685"	"A"
"6686"	"B"
"6687"	"E"
"6688"	"E"
"6689"	"A"
"6690"	"E"
"6691"	"A"
"6692"	"F"
"6693"	"E"
"6694"	"D"
"6695"	"D"
"6696"	"E"
"6697"	"B"
"6698"	"A"
"6699"	"B"
"6700"	"B"
"6701"	"B"
"6702"	"B"
"6703"	"D"
"6704"	"D"
"6705"	"E"
"6706"	"F"
"6707"	"C"
"6708"	"B"
"6709"	"D"
"6710"	"D"
"6711"	"D"
"6712"	"B"
"6713"	"A"
"6714"	"E"
"6715"	"D"
"6716"	"B"
"6717"	"E"
"6718"	"B"
"6719"	"D"
"6720"	"A"
"6721"	"B"
"6722"	"D"
"6723"	"E"
"6724"	"B"
"6725"	"C"
"6726"	"D"
"6727"	"E"
"6728"	"D"
"6729"	"F"
"6730"	"E"
"6731"	"B"
"6732"	"D"
"6733"	"E"
"6734"	"D"
"6735"	"B"
"6736"	"E"
"6737"	"F"
"6738"	"B"
"6739"	"A"
"6740"	"B"
"6741"	"D"
"6742"	"A"
"6743"	"E"
"6744"	"B"
"6745"	"B"
"6746"	"F"
"6747"	"E"
"6748"	"D"
"6749"	"E"
"6750"	"D"
"6751"	"B"
"6752"	"B"
"6753"	"D"
"6754"	"A"
"6755"	"A"
"6756"	"B"
"6757"	"D"
"6758"	"A"
"6759"	"D"
"6760"	"A"
"6761"	"A"
"6762"	"D"
"6763"	"D"
"6764"	"A"
"6765"	"E"
"6766"	"C"
"6767"	"C"
"6768"	"E"
"6769"	"A"
"6770"	"C"
"6771"	"D"
"6772"	"B"
"6773"	"A"
"6774"	"E"
"6775"	"F"
"6776"	"B"
"6777"	"E"
"6778"	"A"
"6779"	"C"
"6780"	"B"
"6781"	"E"
"6782"	"A"
"6783"	"A"
"6784"	"A"
"6785"	"E"
"6786"	"A"
"6787"	"B"
"6788"	"A"
"6789"	"A"
"6790"	"D"
"6791"	"E"
"6792"	"D"
"6793"	"D"
"6794"	"D"
"6795"	"F"
"6796"	"F"
"6797"	"B"
"6798"	"B"
"6799"	"E"
"6800"	"A"
"6801"	"D"
"6802"	"D"
"6803"	"D"
"6804"	"A"
"6805"	"B"
"6806"	"A"
"6807"	"B"
"6808"	"A"
"6809"	"F"
"6810"	"B"
"6811"	"E"
"6812"	"A"
"6813"	"A"
"6814"	"F"
"6815"	"A"
"6816"	"D"
"6817"	"B"
"6818"	"D"
"6819"	"D"
"6820"	"C"
"6821"	"E"
"6822"	"C"
"6823"	"D"
"6824"	"E"
"6825"	"A"
"6826"	"A"
"6827"	"D"
"6828"	"C"
"6829"	"A"
"6830"	"A"
"6831"	"E"
"6832"	"D"
"6833"	"D"
"6834"	"C"
"6835"	"A"
"6836"	"A"
"6837"	"A"
"6838"	"A"
"6839"	"A"
"6840"	"A"
"6841"	"F"
"6842"	"C"
"6843"	"D"
"6844"	"E"
"6845"	"D"
"6846"	"E"
"6847"	"A"
"6848"	"D"
"6849"	"B"
"6850"	"A"
"6851"	"F"
"6852"	"C"
"6853"	"E"
"6854"	"A"
"6855"	"F"
"6856"	"D"
"6857"	"B"
"6858"	"B"
"6859"	"C"
"6860"	"A"
"6861"	"D"
"6862"	"E"
"6863"	"F"
"6864"	"B"
"6865"	"D"
"6866"	"D"
"6867"	"A"
"6868"	"A"
"6869"	"E"
"6870"	"E"
"6871"	"F"
"6872"	"A"
"6873"	"B"
"6874"	"D"
"6875"	"A"
"6876"	"A"
"6877"	"E"
"6878"	"E"
"6879"	"D"
"6880"	"E"
"6881"	"E"
"6882"	"A"
"6883"	"D"
"6884"	"A"
"6885"	"A"
"6886"	"E"
"6887"	"A"
"6888"	"E"
"6889"	"A"
"6890"	"D"
"6891"	"E"
"6892"	"A"
"6893"	"A"
"6894"	"B"
"6895"	"D"
"6896"	"A"
"6897"	"B"
"6898"	"B"
"6899"	"B"
"6900"	"A"
"6901"	"D"
"6902"	"C"
"6903"	"B"
"6904"	"B"
"6905"	"A"
"6906"	"E"
"6907"	"B"
"6908"	"D"
"6909"	"D"
"6910"	"B"
"6911"	"D"
"6912"	"A"
"6913"	"B"
"6914"	"D"
"6915"	"E"
"6916"	"E"
"6917"	"B"
"6918"	"E"
"6919"	"A"
"6920"	"D"
"6921"	"E"
"6922"	"D"
"6923"	"E"
"6924"	"F"
"6925"	"B"
"6926"	"B"
"6927"	"B"
"6928"	"D"
"6929"	"E"
"6930"	"E"
"6931"	"D"
"6932"	"A"
"6933"	"F"
"6934"	"E"
"6935"	"D"
"6936"	"C"
"6937"	"D"
"6938"	"A"
"6939"	"C"
"6940"	"D"
"6941"	"D"
"6942"	"E"
"6943"	"E"
"6944"	"B"
"6945"	"A"
"6946"	"E"
"6947"	"A"
"6948"	"A"
"6949"	"A"
"6950"	"C"
"6951"	"D"
"6952"	"C"
"6953"	"E"
"6954"	"D"
"6955"	"E"
"6956"	"B"
"6957"	"A"
"6958"	"F"
"6959"	"A"
"6960"	"D"
"6961"	"F"
"6962"	"A"
"6963"	"E"
"6964"	"D"
"6965"	"E"
"6966"	"D"
"6967"	"B"
"6968"	"A"
"6969"	"D"
"6970"	"D"
"6971"	"D"
"6972"	"B"
"6973"	"F"
"6974"	"A"
"6975"	"D"
"6976"	"B"
"6977"	"A"
"6978"	"B"
"6979"	"A"
"6980"	"B"
"6981"	"B"
"6982"	"E"
"6983"	"E"
"6984"	"A"
"6985"	"A"
"6986"	"A"
"6987"	"B"
"6988"	"A"
"6989"	"C"
"6990"	"A"
"6991"	"B"
"6992"	"D"
"6993"	"A"
"6994"	"D"
"6995"	"C"
"6996"	"A"
"6997"	"E"
"6998"	"D"
"6999"	"D"
"7000"	"E"
"7001"	"D"
"7002"	"E"
"7003"	"E"
"7004"	"E"
"7005"	"A"
"7006"	"D"
"7007"	"A"
"7008"	"A"
"7009"	"D"
"7010"	"E"
"7011"	"E"
"7012"	"C"
"7013"	"D"
"7014"	"D"
"7015"	"B"
"7016"	"E"
"7017"	"F"
"7018"	"C"
"7019"	"E"
"7020"	"E"
"7021"	"D"
"7022"	"A"
"7023"	"A"
"7024"	"A"
"7025"	"F"
"7026"	"A"
"7027"	"A"
"7028"	"B"
"7029"	"C"
"7030"	"A"
"7031"	"A"
"7032"	"A"
"7033"	"E"
"7034"	"E"
"7035"	"C"
"7036"	"D"
"7037"	"A"
"7038"	"C"
"7039"	"D"
"7040"	"C"
"7041"	"F"
"7042"	"A"
"7043"	"F"
"7044"	"B"
"7045"	"D"
"7046"	"B"
"7047"	"E"
"7048"	"B"
"7049"	"A"
"7050"	"A"
"7051"	"E"
"7052"	"E"
"7053"	"C"
"7054"	"E"
"7055"	"D"
"7056"	"D"
"7057"	"A"
"7058"	"A"
"7059"	"D"
"7060"	"A"
"7061"	"A"
"7062"	"D"
"7063"	"B"
"7064"	"E"
"7065"	"B"
"7066"	"F"
"7067"	"C"
"7068"	"E"
"7069"	"A"
"7070"	"E"
"7071"	"C"
"7072"	"A"
"7073"	"B"
"7074"	"A"
"7075"	"D"
"7076"	"A"
"7077"	"E"
"7078"	"D"
"7079"	"E"
"7080"	"A"
"7081"	"A"
"7082"	"B"
"7083"	"D"
"7084"	"D"
"7085"	"E"
"7086"	"A"
"7087"	"E"
"7088"	"B"
"7089"	"D"
"7090"	"F"
"7091"	"C"
"7092"	"B"
"7093"	"D"
"7094"	"E"
"7095"	"E"
"7096"	"D"
"7097"	"A"
"7098"	"C"
"7099"	"E"
"7100"	"D"
"7101"	"D"
"7102"	"D"
"7103"	"E"
"7104"	"C"
"7105"	"A"
"7106"	"C"
"7107"	"E"
"7108"	"D"
"7109"	"D"
"7110"	"A"
"7111"	"B"
"7112"	"D"
"7113"	"C"
"7114"	"D"
"7115"	"D"
"7116"	"A"
"7117"	"A"
"7118"	"D"
"7119"	"C"
"7120"	"E"
"7121"	"C"
"7122"	"A"
"7123"	"A"
"7124"	"A"
"7125"	"E"
"7126"	"A"
"7127"	"B"
"7128"	"C"
"7129"	"A"
"7130"	"D"
"7131"	"D"
"7132"	"A"
"7133"	"B"
"7134"	"F"
"7135"	"A"
"7136"	"D"
"7137"	"D"
"7138"	"E"
"7139"	"B"
"7140"	"B"
"7141"	"A"
"7142"	"E"
"7143"	"A"
"7144"	"B"
"7145"	"D"
"7146"	"F"
"7147"	"B"
"7148"	"E"
"7149"	"B"
"7150"	"F"
"7151"	"A"
"7152"	"E"
"7153"	"A"
"7154"	"A"
"7155"	"A"
"7156"	"E"
"7157"	"D"
"7158"	"A"
"7159"	"A"
"7160"	"E"
"7161"	"E"
"7162"	"D"
"7163"	"E"
"7164"	"D"
"7165"	"A"
"7166"	"C"
"7167"	"A"
"7168"	"A"
"7169"	"E"
"7170"	"B"
"7171"	"B"
"7172"	"A"
"7173"	"A"
"7174"	"C"
"7175"	"A"
"7176"	"F"
"7177"	"F"
"7178"	"D"
"7179"	"A"
"7180"	"D"
"7181"	"A"
"7182"	"E"
"7183"	"D"
"7184"	"D"
"7185"	"E"
"7186"	"D"
"7187"	"A"
"7188"	"C"
"7189"	"A"
"7190"	"B"
"7191"	"E"
"7192"	"A"
"7193"	"D"
"7194"	"A"
"7195"	"E"
"7196"	"D"
"7197"	"D"
"7198"	"B"
"7199"	"F"
"7200"	"A"
"7201"	"A"
"7202"	"D"
"7203"	"B"
"7204"	"B"
"7205"	"E"
"7206"	"A"
"7207"	"D"
"7208"	"D"
"7209"	"A"
"7210"	"C"
"7211"	"D"
"7212"	"C"
"7213"	"D"
"7214"	"B"
"7215"	"B"
"7216"	"B"
"7217"	"E"
"7218"	"A"
"7219"	"A"
"7220"	"A"
"7221"	"B"
"7222"	"E"
"7223"	"E"
"7224"	"C"
"7225"	"E"
"7226"	"A"
"7227"	"A"
"7228"	"E"
"7229"	"A"
"7230"	"B"
"7231"	"A"
"7232"	"E"
"7233"	"E"
"7234"	"A"
"7235"	"D"
"7236"	"E"
"7237"	"A"
"7238"	"A"
"7239"	"E"
"7240"	"A"
"7241"	"A"
"7242"	"B"
"7243"	"B"
"7244"	"A"
"7245"	"E"
"7246"	"A"
"7247"	"B"
"7248"	"D"
"7249"	"E"
"7250"	"E"
"7251"	"A"
"7252"	"E"
"7253"	"D"
"7254"	"C"
"7255"	"E"
"7256"	"C"
"7257"	"D"
"7258"	"E"
"7259"	"C"
"7260"	"D"
"7261"	"D"
"7262"	"F"
"7263"	"D"
"7264"	"D"
"7265"	"B"
"7266"	"E"
"7267"	"B"
"7268"	"D"
"7269"	"A"
"7270"	"B"
"7271"	"A"
"7272"	"A"
"7273"	"A"
"7274"	"B"
"7275"	"A"
"7276"	"A"
"7277"	"A"
"7278"	"F"
"7279"	"E"
"7280"	"A"
"7281"	"A"
"7282"	"D"
"7283"	"D"
"7284"	"A"
"7285"	"B"
"7286"	"A"
"7287"	"D"
"7288"	"E"
"7289"	"C"
"7290"	"A"
"7291"	"A"
"7292"	"D"
"7293"	"E"
"7294"	"C"
"7295"	"E"
"7296"	"E"
"7297"	"E"
"7298"	"B"
"7299"	"B"
"7300"	"C"
"7301"	"B"
"7302"	"E"
"7303"	"B"
"7304"	"B"
"7305"	"D"
"7306"	"A"
"7307"	"E"
"7308"	"A"
"7309"	"D"
"7310"	"B"
"7311"	"A"
"7312"	"D"
"7313"	"D"
"7314"	"E"
"7315"	"E"
"7316"	"E"
"7317"	"D"
"7318"	"D"
"7319"	"D"
"7320"	"A"
"7321"	"B"
"7322"	"B"
"7323"	"E"
"7324"	"B"
"7325"	"B"
"7326"	"C"
"7327"	"D"
"7328"	"A"
"7329"	"E"
"7330"	"D"
"7331"	"B"
"7332"	"A"
"7333"	"A"
"7334"	"C"
"7335"	"D"
"7336"	"A"
"7337"	"B"
"7338"	"E"
"7339"	"A"
"7340"	"D"
"7341"	"B"
"7342"	"B"
"7343"	"F"
"7344"	"F"
"7345"	"A"
"7346"	"A"
"7347"	"E"
"7348"	"C"
"7349"	"E"
"7350"	"B"
"7351"	"A"
"7352"	"D"
"7353"	"B"
"7354"	"D"
"7355"	"E"
"7356"	"A"
"7357"	"C"
"7358"	"D"
"7359"	"A"
"7360"	"B"
"7361"	"D"
"7362"	"A"
"7363"	"E"
"7364"	"F"
"7365"	"F"
"7366"	"A"
"7367"	"D"
"7368"	"A"
"7369"	"E"
"7370"	"D"
"7371"	"C"
"7372"	"C"
"7373"	"E"
"7374"	"A"
"7375"	"E"
"7376"	"E"
"7377"	"B"
"7378"	"D"
"7379"	"D"
"7380"	"A"
"7381"	"F"
"7382"	"A"
"7383"	"A"
"7384"	"D"
"7385"	"E"
"7386"	"E"
"7387"	"A"
"7388"	"E"
"7389"	"E"
"7390"	"A"
"7391"	"D"
"7392"	"D"
"7393"	"A"
"7394"	"D"
"7395"	"A"
"7396"	"E"
"7397"	"E"
"7398"	"E"
"7399"	"F"
"7400"	"B"
"7401"	"E"
"7402"	"B"
"7403"	"D"
"7404"	"A"
"7405"	"A"
"7406"	"A"
"7407"	"A"
"7408"	"E"
"7409"	"E"
"7410"	"E"
"7411"	"D"
"7412"	"F"
"7413"	"F"
"7414"	"A"
"7415"	"F"
"7416"	"D"
"7417"	"A"
"7418"	"C"
"7419"	"A"
"7420"	"D"
"7421"	"C"
"7422"	"A"
"7423"	"E"
"7424"	"B"
"7425"	"C"
"7426"	"E"
"7427"	"A"
"7428"	"C"
"7429"	"D"
"7430"	"A"
"7431"	"C"
"7432"	"C"
"7433"	"B"
"7434"	"A"
"7435"	"D"
"7436"	"A"
"7437"	"D"
"7438"	"E"
"7439"	"A"
"7440"	"C"
"7441"	"A"
"7442"	"B"
"7443"	"F"
"7444"	"B"
"7445"	"C"
"7446"	"A"
"7447"	"B"
"7448"	"C"
"7449"	"D"
"7450"	"A"
"7451"	"E"
"7452"	"A"
"7453"	"E"
"7454"	"C"
"7455"	"D"
"7456"	"B"
"7457"	"A"
"7458"	"B"
"7459"	"B"
"7460"	"A"
"7461"	"D"
"7462"	"D"
"7463"	"B"
"7464"	"D"
"7465"	"C"
"7466"	"B"
"7467"	"B"
"7468"	"E"
"7469"	"B"
"7470"	"C"
"7471"	"A"
"7472"	"B"
"7473"	"B"
"7474"	"E"
"7475"	"A"
"7476"	"E"
"7477"	"B"
"7478"	"B"
"7479"	"E"
"7480"	"B"
"7481"	"A"
"7482"	"C"
"7483"	"B"
"7484"	"C"
"7485"	"B"
"7486"	"E"
"7487"	"A"
"7488"	"B"
"7489"	"E"
"7490"	"D"
"7491"	"A"
"7492"	"E"
"7493"	"E"
"7494"	"C"
"7495"	"E"
"7496"	"F"
"7497"	"D"
"7498"	"A"
"7499"	"B"
"7500"	"A"
"7501"	"B"
"7502"	"E"
"7503"	"D"
"7504"	"D"
"7505"	"A"
"7506"	"B"
"7507"	"F"
"7508"	"C"
"7509"	"E"
"7510"	"D"
"7511"	"B"
"7512"	"A"
"7513"	"A"
"7514"	"E"
"7515"	"C"
"7516"	"E"
"7517"	"E"
"7518"	"A"
"7519"	"D"
"7520"	"A"
"7521"	"A"
"7522"	"B"
"7523"	"A"
"7524"	"A"
"7525"	"B"
"7526"	"C"
"7527"	"A"
"7528"	"A"
"7529"	"A"
"7530"	"A"
"7531"	"D"
"7532"	"A"
"7533"	"D"
"7534"	"D"
"7535"	"B"
"7536"	"B"
"7537"	"A"
"7538"	"D"
"7539"	"D"
"7540"	"D"
"7541"	"B"
"7542"	"A"
"7543"	"A"
"7544"	"D"
"7545"	"F"
"7546"	"B"
"7547"	"E"
"7548"	"D"
"7549"	"E"
"7550"	"C"
"7551"	"F"
"7552"	"A"
"7553"	"A"
"7554"	"A"
"7555"	"A"
"7556"	"B"
"7557"	"C"
"7558"	"B"
"7559"	"C"
"7560"	"B"
"7561"	"A"
"7562"	"C"
"7563"	"A"
"7564"	"D"
"7565"	"D"
"7566"	"A"
"7567"	"E"
"7568"	"C"
"7569"	"A"
"7570"	"C"
"7571"	"D"
"7572"	"A"
"7573"	"D"
"7574"	"E"
"7575"	"B"
"7576"	"B"
"7577"	"E"
"7578"	"A"
"7579"	"A"
"7580"	"E"
"7581"	"A"
"7582"	"B"
"7583"	"A"
"7584"	"A"
"7585"	"C"
"7586"	"C"
"7587"	"E"
"7588"	"D"
"7589"	"E"
"7590"	"A"
"7591"	"E"
"7592"	"D"
"7593"	"A"
"7594"	"C"
"7595"	"B"
"7596"	"A"
"7597"	"E"
"7598"	"C"
"7599"	"A"
"7600"	"A"
"7601"	"F"
"7602"	"B"
"7603"	"F"
"7604"	"A"
"7605"	"A"
"7606"	"C"
"7607"	"D"
"7608"	"E"
"7609"	"A"
"7610"	"E"
"7611"	"A"
"7612"	"C"
"7613"	"C"
"7614"	"D"
"7615"	"B"
"7616"	"A"
"7617"	"D"
"7618"	"B"
"7619"	"E"
"7620"	"F"
"7621"	"A"
"7622"	"B"
"7623"	"F"
"7624"	"F"
"7625"	"D"
"7626"	"C"
"7627"	"F"
"7628"	"A"
"7629"	"D"
"7630"	"B"
"7631"	"A"
"7632"	"A"
"7633"	"F"
"7634"	"E"
"7635"	"A"
"7636"	"D"
"7637"	"F"
"7638"	"C"
"7639"	"E"
"7640"	"B"
"7641"	"A"
"7642"	"E"
"7643"	"B"
"7644"	"D"
"7645"	"B"
"7646"	"C"
"7647"	"B"
"7648"	"A"
"7649"	"E"
"7650"	"E"
"7651"	"D"
"7652"	"C"
"7653"	"A"
"7654"	"A"
"7655"	"B"
"7656"	"D"
"7657"	"E"
"7658"	"D"
"7659"	"A"
"7660"	"F"
"7661"	"B"
"7662"	"A"
"7663"	"A"
"7664"	"E"
"7665"	"D"
"7666"	"A"
"7667"	"D"
"7668"	"B"
"7669"	"E"
"7670"	"A"
"7671"	"F"
"7672"	"A"
"7673"	"A"
"7674"	"A"
"7675"	"C"
"7676"	"A"
"7677"	"D"
"7678"	"A"
"7679"	"C"
"7680"	"A"
"7681"	"E"
"7682"	"E"
"7683"	"A"
"7684"	"A"
"7685"	"A"
"7686"	"E"
"7687"	"B"
"7688"	"B"
"7689"	"D"
"7690"	"D"
"7691"	"F"
"7692"	"C"
"7693"	"A"
"7694"	"A"
"7695"	"B"
"7696"	"C"
"7697"	"A"
"7698"	"E"
"7699"	"E"
"7700"	"A"
"7701"	"A"
"7702"	"B"
"7703"	"C"
"7704"	"C"
"7705"	"A"
"7706"	"A"
"7707"	"E"
"7708"	"A"
"7709"	"E"
"7710"	"E"
"7711"	"C"
"7712"	"D"
"7713"	"A"
"7714"	"B"
"7715"	"F"
"7716"	"D"
"7717"	"C"
"7718"	"D"
"7719"	"D"
"7720"	"A"
"7721"	"D"
"7722"	"B"
"7723"	"E"
"7724"	"C"
"7725"	"F"
"7726"	"B"
"7727"	"C"
"7728"	"C"
"7729"	"E"
"7730"	"D"
"7731"	"D"
"7732"	"E"
"7733"	"A"
"7734"	"A"
"7735"	"D"
"7736"	"D"
"7737"	"C"
"7738"	"C"
"7739"	"D"
"7740"	"B"
"7741"	"E"
"7742"	"A"
"7743"	"E"
"7744"	"B"
"7745"	"E"
"7746"	"F"
"7747"	"E"
"7748"	"A"
"7749"	"E"
"7750"	"B"
"7751"	"E"
"7752"	"F"
"7753"	"B"
"7754"	"D"
"7755"	"A"
"7756"	"D"
"7757"	"B"
"7758"	"B"
"7759"	"D"
"7760"	"A"
"7761"	"A"
"7762"	"B"
"7763"	"C"
"7764"	"B"
"7765"	"B"
"7766"	"E"
"7767"	"E"
"7768"	"B"
"7769"	"D"
"7770"	"B"
"7771"	"A"
"7772"	"D"
"7773"	"A"
"7774"	"B"
"7775"	"E"
"7776"	"C"
"7777"	"B"
"7778"	"A"
"7779"	"A"
"7780"	"E"
"7781"	"D"
"7782"	"C"
"7783"	"C"
"7784"	"D"
"7785"	"E"
"7786"	"D"
"7787"	"B"
"7788"	"A"
"7789"	"B"
"7790"	"D"
"7791"	"A"
"7792"	"A"
"7793"	"B"
"7794"	"C"
"7795"	"A"
"7796"	"A"
"7797"	"D"
"7798"	"B"
"7799"	"A"
"7800"	"B"
"7801"	"A"
"7802"	"D"
"7803"	"A"
"7804"	"F"
"7805"	"D"
"7806"	"D"
"7807"	"D"
"7808"	"A"
"7809"	"F"
"7810"	"D"
"7811"	"E"
"7812"	"B"
"7813"	"D"
"7814"	"B"
"7815"	"E"
"7816"	"C"
"7817"	"E"
"7818"	"C"
"7819"	"A"
"7820"	"B"
"7821"	"C"
"7822"	"E"
"7823"	"A"
"7824"	"A"
"7825"	"C"
"7826"	"B"
"7827"	"A"
"7828"	"A"
"7829"	"E"
"7830"	"A"
"7831"	"B"
"7832"	"D"
"7833"	"A"
"7834"	"B"
"7835"	"C"
"7836"	"B"
"7837"	"C"
"7838"	"B"
"7839"	"A"
"7840"	"E"
"7841"	"F"
"7842"	"A"
"7843"	"D"
"7844"	"A"
"7845"	"D"
"7846"	"F"
"7847"	"B"
"7848"	"A"
"7849"	"A"
"7850"	"D"
"7851"	"D"
"7852"	"A"
"7853"	"E"
"7854"	"E"
"7855"	"E"
"7856"	"F"
"7857"	"A"
"7858"	"C"
"7859"	"E"
"7860"	"E"
"7861"	"E"
"7862"	"D"
"7863"	"C"
"7864"	"A"
"7865"	"E"
"7866"	"D"
"7867"	"E"
"7868"	"B"
"7869"	"B"
"7870"	"D"
"7871"	"E"
"7872"	"D"
"7873"	"A"
"7874"	"B"
"7875"	"E"
"7876"	"F"
"7877"	"C"
"7878"	"E"
"7879"	"A"
"7880"	"C"
"7881"	"C"
